panel,panel_title,metric,metric_label,method,method_label,source_variant,value,source_file,tier,task,seed,run_id,unit,config
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.070525,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R004,free_energy__lj_lambda_01_02__deterministic_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.1294,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R005,free_energy__lj_lambda_01_02__deterministic_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.631859,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R001,free_energy__lj_lambda_01_02__fixed_noise_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.146726,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R002,free_energy__lj_lambda_01_02__fixed_noise_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.170762,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R003,free_energy__lj_lambda_01_02__fixed_noise_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.936516,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R004,free_energy__lj_lambda_01_02__fixed_noise_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.25484,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R005,free_energy__lj_lambda_01_02__fixed_noise_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.73749034,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R001,free_energy__lj_lambda_01_02__pnedb__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.66646366,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R002,free_energy__lj_lambda_01_02__pnedb__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.69901095,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R003,free_energy__lj_lambda_01_02__pnedb__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.63622531,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R004,free_energy__lj_lambda_01_02__pnedb__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.75055955,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_01_02,R005,free_energy__lj_lambda_01_02__pnedb__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_01_02/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.891478,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R001,free_energy__lj_lambda_02_03__short_mbar__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.879286,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R002,free_energy__lj_lambda_02_03__short_mbar__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.747308,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R003,free_energy__lj_lambda_02_03__short_mbar__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.61181,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R004,free_energy__lj_lambda_02_03__short_mbar__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.600605,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R005,free_energy__lj_lambda_02_03__short_mbar__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.181707,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R001,free_energy__lj_lambda_02_03__deterministic_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.280521,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R002,free_energy__lj_lambda_02_03__deterministic_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.357118,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R003,free_energy__lj_lambda_02_03__deterministic_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.51455,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R004,free_energy__lj_lambda_02_03__deterministic_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.477063,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R005,free_energy__lj_lambda_02_03__deterministic_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.228896,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R001,free_energy__lj_lambda_02_03__fixed_noise_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.026839,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R002,free_energy__lj_lambda_02_03__fixed_noise_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.748633,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R003,free_energy__lj_lambda_02_03__fixed_noise_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.357751,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R004,free_energy__lj_lambda_02_03__fixed_noise_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.79977,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R005,free_energy__lj_lambda_02_03__fixed_noise_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.62777192,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R001,free_energy__lj_lambda_02_03__pnedb__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.76153319,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R002,free_energy__lj_lambda_02_03__pnedb__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.77170893,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R003,free_energy__lj_lambda_02_03__pnedb__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.72288788,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R004,free_energy__lj_lambda_02_03__pnedb__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.85792034,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R005,free_energy__lj_lambda_02_03__pnedb__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,2.050784,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__short_mbar__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.483607,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__short_mbar__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.520414,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__short_mbar__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,2.199676,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__short_mbar__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.658358,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__short_mbar__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.492708,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__deterministic_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.198386,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__deterministic_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.040762,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__deterministic_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.193786,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__deterministic_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.511973,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__deterministic_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.055686,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__fixed_noise_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.133576,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__fixed_noise_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.751911,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__fixed_noise_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.963844,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__fixed_noise_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.132224,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__fixed_noise_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.76223999,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__pnedb__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.57962534,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__pnedb__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.98040224,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__pnedb__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.6575065,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__pnedb__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.66341603,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__pnedb__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.535127,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__short_mbar__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.896172,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__short_mbar__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.436256,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__short_mbar__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.535858,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__short_mbar__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.436824,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__short_mbar__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,3.370301,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__deterministic_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.120592,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__deterministic_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.96663,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__deterministic_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.492337,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__deterministic_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.902112,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__deterministic_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,1.897797,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__fixed_noise_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.047221,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__fixed_noise_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.217841,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__fixed_noise_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.138311,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__fixed_noise_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,fixed_noise,Fixed noise,fixed_noise_transport,2.081373,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__fixed_noise_transport__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.87107885,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__pnedb__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.80811762,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__pnedb__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.71750698,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__pnedb__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.75659734,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__pnedb__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,noisde,NoiSDE,pnedb,0.76313739,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__pnedb__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.355423,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__short_mbar__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.602308,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__short_mbar__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.492328,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__short_mbar__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.658085,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__short_mbar__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,short_remd_mbar,Short REMD/MBAR,short_mbar,1.689562,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__short_mbar__R005__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.098564,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__deterministic_transport__R001__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.243574,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__deterministic_transport__R002__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.778999,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__deterministic_transport__R003__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,CV2_w,$\mathrm{CV}^2(w)$,deterministic,Deterministic,deterministic_transport,2.580891,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__deterministic_transport__R004__default,dimensionless,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
