panel,observable,group,group_label,bin_left,bin_right,bin_center,count,density,total_count,in_range_count
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.517857142857143,2.571428571428571,2.5446428571428568,223,0.020813333333333333,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.571428571428571,2.625,2.5982142857142856,198,0.01848,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.625,2.6785714285714284,2.6517857142857144,185,0.017266666666666666,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.6785714285714284,2.732142857142857,2.705357142857143,148,0.013813333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.732142857142857,2.7857142857142856,2.758928571428571,125,0.011666666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.7857142857142856,2.839285714285714,2.8125,100,0.009333333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.839285714285714,2.892857142857143,2.8660714285714284,105,0.0098,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.892857142857143,2.946428571428571,2.9196428571428568,77,0.007186666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,2.946428571428571,3.0,2.9732142857142856,90,0.008400000000000001,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.0,3.0535714285714284,3.0267857142857144,72,0.00672,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.0535714285714284,3.1071428571428568,3.0803571428571423,53,0.004946666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.1071428571428568,3.1607142857142856,3.133928571428571,61,0.005693333333333333,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.1607142857142856,3.214285714285714,3.1875,49,0.004573333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.214285714285714,3.267857142857143,3.2410714285714284,49,0.004573333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.267857142857143,3.321428571428571,3.2946428571428568,30,0.0028,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.321428571428571,3.375,3.3482142857142856,36,0.00336,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.375,3.4285714285714284,3.4017857142857144,26,0.002426666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.4285714285714284,3.4821428571428568,3.4553571428571423,19,0.0017733333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.4821428571428568,3.5357142857142856,3.508928571428571,13,0.0012133333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.5357142857142856,3.589285714285714,3.5625,29,0.0027066666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.589285714285714,3.642857142857143,3.6160714285714284,23,0.002146666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.642857142857143,3.696428571428571,3.6696428571428568,9,0.00084,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.696428571428571,3.75,3.7232142857142856,16,0.0014933333333333335,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.75,3.8035714285714284,3.7767857142857144,10,0.0009333333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.8035714285714284,3.8571428571428568,3.8303571428571423,12,0.0011200000000000001,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.8571428571428568,3.9107142857142856,3.883928571428571,13,0.0012133333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.9107142857142856,3.964285714285714,3.9375,7,0.0006533333333333333,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,3.964285714285714,4.017857142857142,3.991071428571428,5,0.0004666666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.017857142857142,4.071428571428571,4.044642857142857,7,0.0006533333333333333,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.071428571428571,4.125,4.098214285714286,8,0.0007466666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.125,4.178571428571428,4.1517857142857135,6,0.0005600000000000001,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.178571428571428,4.232142857142857,4.205357142857142,6,0.0005600000000000001,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.232142857142857,4.285714285714286,4.258928571428571,7,0.0006533333333333333,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.285714285714286,4.339285714285714,4.3125,3,0.00028000000000000003,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.339285714285714,4.392857142857142,4.366071428571429,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.392857142857142,4.446428571428571,4.419642857142857,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.446428571428571,4.5,4.473214285714286,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.5,4.553571428571428,4.5267857142857135,1,9.333333333333334e-05,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.553571428571428,4.607142857142857,4.580357142857142,4,0.0003733333333333334,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.607142857142857,4.660714285714286,4.633928571428571,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.660714285714286,4.714285714285714,4.6875,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.714285714285714,4.767857142857142,4.741071428571429,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.767857142857142,4.821428571428571,4.794642857142857,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.821428571428571,4.875,4.848214285714286,3,0.00028000000000000003,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.875,4.928571428571428,4.9017857142857135,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.928571428571428,4.982142857142857,4.955357142857142,1,9.333333333333334e-05,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,4.982142857142857,5.035714285714286,5.008928571428571,5,0.0004666666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.035714285714286,5.089285714285714,5.0625,3,0.00028000000000000003,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.089285714285714,5.142857142857142,5.116071428571429,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.142857142857142,5.196428571428571,5.169642857142857,1,9.333333333333334e-05,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.196428571428571,5.25,5.223214285714286,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.25,5.303571428571428,5.2767857142857135,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.303571428571428,5.357142857142857,5.330357142857142,1,9.333333333333334e-05,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.357142857142857,5.410714285714286,5.383928571428571,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.410714285714286,5.464285714285714,5.4375,1,9.333333333333334e-05,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.464285714285714,5.517857142857142,5.491071428571429,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.517857142857142,5.571428571428571,5.544642857142857,2,0.0001866666666666667,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.571428571428571,5.625,5.598214285714286,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.625,5.678571428571428,5.6517857142857135,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.678571428571428,5.732142857142857,5.705357142857142,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.732142857142857,5.785714285714286,5.758928571428571,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.785714285714286,5.8392857142857135,5.8125,1,9.333333333333334e-05,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.8392857142857135,5.892857142857142,5.866071428571428,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.892857142857142,5.946428571428571,5.919642857142857,0,0.0,200000,200000
A,chi2_contribution,decile,same $\chi^2$ decile D02,5.946428571428571,6.0,5.973214285714286,0,0.0,200000,200000
A,chi2_contribution,chi2,$\chi^2$-selected,0.0,0.05357142857142857,0.026785714285714284,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.05357142857142857,0.10714285714285714,0.08035714285714285,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.10714285714285714,0.1607142857142857,0.13392857142857142,3,0.0028000000000000004,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.1607142857142857,0.21428571428571427,0.1875,24,0.022400000000000003,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.21428571428571427,0.26785714285714285,0.24107142857142855,99,0.09240000000000001,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.26785714285714285,0.3214285714285714,0.2946428571428571,227,0.21186666666666668,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.3214285714285714,0.375,0.3482142857142857,418,0.3901333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.375,0.42857142857142855,0.4017857142857143,640,0.5973333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.42857142857142855,0.4821428571428571,0.4553571428571428,828,0.7728,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.4821428571428571,0.5357142857142857,0.5089285714285714,975,0.91,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.5357142857142857,0.5892857142857143,0.5625,1154,1.0770666666666668,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.5892857142857143,0.6428571428571428,0.6160714285714286,1205,1.1246666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.6428571428571428,0.6964285714285714,0.6696428571428571,1276,1.1909333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.6964285714285714,0.75,0.7232142857142857,1232,1.1498666666666668,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.75,0.8035714285714285,0.7767857142857142,1193,1.1134666666666668,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.8035714285714285,0.8571428571428571,0.8303571428571428,1114,1.0397333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.8571428571428571,0.9107142857142857,0.8839285714285714,1053,0.9828000000000001,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.9107142857142857,0.9642857142857142,0.9375,963,0.8988,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,0.9642857142857142,1.0178571428571428,0.9910714285714285,871,0.8129333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.0178571428571428,1.0714285714285714,1.0446428571428572,762,0.7112,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.0714285714285714,1.125,1.0982142857142856,745,0.6953333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.125,1.1785714285714286,1.1517857142857144,638,0.5954666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.1785714285714286,1.232142857142857,1.2053571428571428,594,0.5544,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.232142857142857,1.2857142857142856,1.2589285714285712,482,0.4498666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.2857142857142856,1.3392857142857142,1.3125,466,0.4349333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.3392857142857142,1.3928571428571428,1.3660714285714284,396,0.36960000000000004,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.3928571428571428,1.4464285714285714,1.4196428571428572,348,0.32480000000000003,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.4464285714285714,1.5,1.4732142857142856,265,0.24733333333333335,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.5,1.5535714285714284,1.5267857142857142,280,0.26133333333333336,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.5535714285714284,1.607142857142857,1.5803571428571428,203,0.18946666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.607142857142857,1.6607142857142856,1.6339285714285712,200,0.18666666666666668,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.6607142857142856,1.7142857142857142,1.6875,156,0.1456,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.7142857142857142,1.7678571428571428,1.7410714285714284,150,0.14,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.7678571428571428,1.8214285714285714,1.7946428571428572,146,0.13626666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.8214285714285714,1.875,1.8482142857142856,121,0.11293333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.875,1.9285714285714284,1.9017857142857142,110,0.10266666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.9285714285714284,1.982142857142857,1.9553571428571428,83,0.07746666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,1.982142857142857,2.0357142857142856,2.008928571428571,72,0.06720000000000001,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.0357142857142856,2.089285714285714,2.0625,71,0.06626666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.089285714285714,2.142857142857143,2.1160714285714284,53,0.04946666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.142857142857143,2.196428571428571,2.1696428571428568,44,0.04106666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.196428571428571,2.25,2.2232142857142856,44,0.04106666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.25,2.3035714285714284,2.2767857142857144,32,0.02986666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.3035714285714284,2.357142857142857,2.330357142857143,47,0.04386666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.357142857142857,2.4107142857142856,2.383928571428571,31,0.028933333333333335,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.4107142857142856,2.464285714285714,2.4375,26,0.02426666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.464285714285714,2.517857142857143,2.4910714285714284,19,0.017733333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.517857142857143,2.571428571428571,2.5446428571428568,22,0.020533333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.571428571428571,2.625,2.5982142857142856,13,0.012133333333333335,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.625,2.6785714285714284,2.6517857142857144,5,0.004666666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.6785714285714284,2.732142857142857,2.705357142857143,13,0.012133333333333335,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.732142857142857,2.7857142857142856,2.758928571428571,11,0.010266666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.7857142857142856,2.839285714285714,2.8125,8,0.0074666666666666675,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.839285714285714,2.892857142857143,2.8660714285714284,9,0.008400000000000001,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.892857142857143,2.946428571428571,2.9196428571428568,6,0.005600000000000001,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,2.946428571428571,3.0,2.9732142857142856,3,0.0028000000000000004,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.0,3.0535714285714284,3.0267857142857144,5,0.004666666666666667,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.0535714285714284,3.1071428571428568,3.0803571428571423,7,0.006533333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.1071428571428568,3.1607142857142856,3.133928571428571,2,0.0018666666666666669,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.1607142857142856,3.214285714285714,3.1875,4,0.0037333333333333337,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.214285714285714,3.267857142857143,3.2410714285714284,4,0.0037333333333333337,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.267857142857143,3.321428571428571,3.2946428571428568,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.321428571428571,3.375,3.3482142857142856,3,0.0028000000000000004,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.375,3.4285714285714284,3.4017857142857144,2,0.0018666666666666669,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.4285714285714284,3.4821428571428568,3.4553571428571423,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.4821428571428568,3.5357142857142856,3.508928571428571,3,0.0028000000000000004,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.5357142857142856,3.589285714285714,3.5625,4,0.0037333333333333337,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.589285714285714,3.642857142857143,3.6160714285714284,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.642857142857143,3.696428571428571,3.6696428571428568,3,0.0028000000000000004,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.696428571428571,3.75,3.7232142857142856,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.75,3.8035714285714284,3.7767857142857144,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.8035714285714284,3.8571428571428568,3.8303571428571423,2,0.0018666666666666669,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.8571428571428568,3.9107142857142856,3.883928571428571,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.9107142857142856,3.964285714285714,3.9375,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,3.964285714285714,4.017857142857142,3.991071428571428,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.017857142857142,4.071428571428571,4.044642857142857,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.071428571428571,4.125,4.098214285714286,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.125,4.178571428571428,4.1517857142857135,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.178571428571428,4.232142857142857,4.205357142857142,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.232142857142857,4.285714285714286,4.258928571428571,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.285714285714286,4.339285714285714,4.3125,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.339285714285714,4.392857142857142,4.366071428571429,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.392857142857142,4.446428571428571,4.419642857142857,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.446428571428571,4.5,4.473214285714286,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.5,4.553571428571428,4.5267857142857135,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.553571428571428,4.607142857142857,4.580357142857142,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.607142857142857,4.660714285714286,4.633928571428571,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.660714285714286,4.714285714285714,4.6875,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.714285714285714,4.767857142857142,4.741071428571429,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.767857142857142,4.821428571428571,4.794642857142857,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.821428571428571,4.875,4.848214285714286,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.875,4.928571428571428,4.9017857142857135,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.928571428571428,4.982142857142857,4.955357142857142,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,4.982142857142857,5.035714285714286,5.008928571428571,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.035714285714286,5.089285714285714,5.0625,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.089285714285714,5.142857142857142,5.116071428571429,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.142857142857142,5.196428571428571,5.169642857142857,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.196428571428571,5.25,5.223214285714286,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.25,5.303571428571428,5.2767857142857135,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.303571428571428,5.357142857142857,5.330357142857142,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.357142857142857,5.410714285714286,5.383928571428571,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.410714285714286,5.464285714285714,5.4375,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.464285714285714,5.517857142857142,5.491071428571429,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.517857142857142,5.571428571428571,5.544642857142857,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.571428571428571,5.625,5.598214285714286,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.625,5.678571428571428,5.6517857142857135,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.678571428571428,5.732142857142857,5.705357142857142,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.732142857142857,5.785714285714286,5.758928571428571,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.785714285714286,5.8392857142857135,5.8125,1,0.0009333333333333334,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.8392857142857135,5.892857142857142,5.866071428571428,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.892857142857142,5.946428571428571,5.919642857142857,0,0.0,20000,20000
A,chi2_contribution,chi2,$\chi^2$-selected,5.946428571428571,6.0,5.973214285714286,0,0.0,20000,20000
A,chi2_contribution,utility,utility-selected,0.0,0.05357142857142857,0.026785714285714284,0,0.0,20000,19999
A,chi2_contribution,utility,utility-selected,0.05357142857142857,0.10714285714285714,0.08035714285714285,0,0.0,20000,19999
A,chi2_contribution,utility,utility-selected,0.10714285714285714,0.1607142857142857,0.13392857142857142,5,0.004666666666666667,20000,19999
A,chi2_contribution,utility,utility-selected,0.1607142857142857,0.21428571428571427,0.1875,34,0.031733333333333336,20000,19999
A,chi2_contribution,utility,utility-selected,0.21428571428571427,0.26785714285714285,0.24107142857142855,97,0.09053333333333334,20000,19999
A,chi2_contribution,utility,utility-selected,0.26785714285714285,0.3214285714285714,0.2946428571428571,240,0.22400000000000003,20000,19999
A,chi2_contribution,utility,utility-selected,0.3214285714285714,0.375,0.3482142857142857,427,0.39853333333333335,20000,19999
A,chi2_contribution,utility,utility-selected,0.375,0.42857142857142855,0.4017857142857143,575,0.5366666666666667,20000,19999
A,chi2_contribution,utility,utility-selected,0.42857142857142855,0.4821428571428571,0.4553571428571428,780,0.7280000000000001,20000,19999
A,chi2_contribution,utility,utility-selected,0.4821428571428571,0.5357142857142857,0.5089285714285714,921,0.8596,20000,19999
