tier,task,variant,seed,run_id,metric,value,unit,config
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,peak_memory_mib,11864.214,MiB,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,sample_count,10132,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,target_energy_calls,42242,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,force_calls,20596,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,network_forward_calls,NA,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,ode_evals,NA,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,hutchinson_M,NA,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,smc_particles,1919,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,smc_resampling_steps,40,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,ESS_N,0.46409191,fraction,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,Deltaf_error,0.01261578,kcal_per_mol,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,kl_pf_vs_girsanov,0.01775458,nats,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
