tier,task,variant,seed,run_id,metric,value,unit,config,checkpoint_id,sigma_value,hutchinson_M,same_chi2_decile_id,is_chi2_opt,is_utility_opt
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.067313,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.294,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.012605,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.841421,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.564474,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.04469,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.064266,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.3,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.013678,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.837542,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.56875,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.05089,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.061468,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.306,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.012839,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.853664,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.576422,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.05224,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.065581,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.312,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.014085,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.864549,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.580073,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.052448,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.066591,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.318,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.011133,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.882734,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.581774,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.050878,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.05989,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.324,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.014212,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.876211,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.585577,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.051033,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.060844,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.33,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.012426,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.881164,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.587354,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.057981,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.074868,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.336,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.012496,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.891369,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.596575,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.048888,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.064747,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.342,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.014444,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D04,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.890912,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_058,0.348,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_058,0.348,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.60038,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_058,0.348,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.050968,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_058,0.348,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.044749,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_058,0.348,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.348,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_058,0.348,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.011867,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_058,0.348,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.90887,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_059,0.354,,D03,FALSE,TRUE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_059,0.354,,D03,FALSE,TRUE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.604788,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_059,0.354,,D03,FALSE,TRUE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.049226,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_059,0.354,,D03,FALSE,TRUE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.063405,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_059,0.354,,D03,FALSE,TRUE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.354,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_059,0.354,,D03,FALSE,TRUE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.011629,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_059,0.354,,D03,FALSE,TRUE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.882908,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_060,0.36,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_060,0.36,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.6016,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_060,0.36,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.059209,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_060,0.36,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.053421,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_060,0.36,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.36,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_060,0.36,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.015799,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_060,0.36,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.893293,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_061,0.366,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_061,0.366,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.607647,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_061,0.366,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.063981,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_061,0.366,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.047357,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_061,0.366,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.366,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_061,0.366,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.01014,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_061,0.366,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.896588,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_062,0.372,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_062,0.372,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.608292,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_062,0.372,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.055951,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_062,0.372,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.035746,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_062,0.372,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.372,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_062,0.372,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.011888,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_062,0.372,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.883348,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_063,0.378,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_063,0.378,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.604652,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_063,0.378,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.061875,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_063,0.378,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.036771,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_063,0.378,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.378,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_063,0.378,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.017569,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_063,0.378,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,U_normalized,0.869654,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_064,0.384,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_064,0.384,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,A_swap,0.60661,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_064,0.384,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,R_high_E,0.07077,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_064,0.384,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,chi2,1.061207,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_064,0.384,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,sigma_value,0.384,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_064,0.384,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R004,chi2_demarcation_dense__T3_ring__sigma_sweep__R004,checkpoint_se_U,0.013693,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_064,0.384,,D03,FALSE,FALSE
