tier,task,variant,seed,run_id,metric,value,unit,config
alanine_reference,T432_T488,long_PT_reference,R002,alanine_reference__T432_T488__long_PT_reference__R002__reference,retained_frames,182047,frames,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R003,alanine_reference__T432_T488__long_PT_reference__R003__reference,adjacent_exchange_acceptance,0.31045996,probability,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R003,alanine_reference__T432_T488__long_PT_reference__R003__reference,round_trip_count,12.628752,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R003,alanine_reference__T432_T488__long_PT_reference__R003__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R003,alanine_reference__T432_T488__long_PT_reference__R003__reference,tau_corr_deltaf_ns,3.452106,ns,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R003,alanine_reference__T432_T488__long_PT_reference__R003__reference,effective_independent_blocks,28.967825,blocks,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R003,alanine_reference__T432_T488__long_PT_reference__R003__reference,retained_frames,183533,frames,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R004,alanine_reference__T432_T488__long_PT_reference__R004__reference,adjacent_exchange_acceptance,0.32898563,probability,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R004,alanine_reference__T432_T488__long_PT_reference__R004__reference,round_trip_count,10.528930,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R004,alanine_reference__T432_T488__long_PT_reference__R004__reference,basin_visit_count,5,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R004,alanine_reference__T432_T488__long_PT_reference__R004__reference,tau_corr_deltaf_ns,3.856185,ns,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R004,alanine_reference__T432_T488__long_PT_reference__R004__reference,effective_independent_blocks,25.932364,blocks,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R004,alanine_reference__T432_T488__long_PT_reference__R004__reference,retained_frames,182377,frames,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R005,alanine_reference__T432_T488__long_PT_reference__R005__reference,adjacent_exchange_acceptance,0.28230541,probability,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R005,alanine_reference__T432_T488__long_PT_reference__R005__reference,round_trip_count,12.252711,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R005,alanine_reference__T432_T488__long_PT_reference__R005__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R005,alanine_reference__T432_T488__long_PT_reference__R005__reference,tau_corr_deltaf_ns,3.386281,ns,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R005,alanine_reference__T432_T488__long_PT_reference__R005__reference,effective_independent_blocks,29.530923,blocks,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R005,alanine_reference__T432_T488__long_PT_reference__R005__reference,retained_frames,181568,frames,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R001,alanine_reference__T488_T550__long_PT_reference__R001__reference,adjacent_exchange_acceptance,0.24215203,probability,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R001,alanine_reference__T488_T550__long_PT_reference__R001__reference,round_trip_count,12.670061,count,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R001,alanine_reference__T488_T550__long_PT_reference__R001__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R001,alanine_reference__T488_T550__long_PT_reference__R001__reference,tau_corr_deltaf_ns,3.908303,ns,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R001,alanine_reference__T488_T550__long_PT_reference__R001__reference,effective_independent_blocks,25.586552,blocks,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R001,alanine_reference__T488_T550__long_PT_reference__R001__reference,retained_frames,180945,frames,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R002,alanine_reference__T488_T550__long_PT_reference__R002__reference,adjacent_exchange_acceptance,0.28755631,probability,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R002,alanine_reference__T488_T550__long_PT_reference__R002__reference,round_trip_count,12.612845,count,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R002,alanine_reference__T488_T550__long_PT_reference__R002__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R002,alanine_reference__T488_T550__long_PT_reference__R002__reference,tau_corr_deltaf_ns,4.268469,ns,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R002,alanine_reference__T488_T550__long_PT_reference__R002__reference,effective_independent_blocks,23.427605,blocks,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R002,alanine_reference__T488_T550__long_PT_reference__R002__reference,retained_frames,179851,frames,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R003,alanine_reference__T488_T550__long_PT_reference__R003__reference,adjacent_exchange_acceptance,0.28967230,probability,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R003,alanine_reference__T488_T550__long_PT_reference__R003__reference,round_trip_count,8,count,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R003,alanine_reference__T488_T550__long_PT_reference__R003__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R003,alanine_reference__T488_T550__long_PT_reference__R003__reference,tau_corr_deltaf_ns,4.648461,ns,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R003,alanine_reference__T488_T550__long_PT_reference__R003__reference,effective_independent_blocks,21.512494,blocks,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
alanine_reference,T488_T550,long_PT_reference,R003,alanine_reference__T488_T550__long_PT_reference__R003__reference,retained_frames,181315,frames,configs/experiments/alanine_reference/T488_T550/long_PT_reference.yaml
